AX,AY,AZ,GX,GY,GZ
0.67807186,0.20355034,2.051001,0.016722437,0.01366811,-0.022067508
0.12286124,0.32772923,1.8846612,0.02405282,0.010002919,-0.022678372
0.7854522,0.7617645,1.5219758,0.022831088,-0.004657847,-0.025121834
2.175639,-0.3990345,2.6900024,0.036270123,-0.018707749,-0.024510968
-0.7892254,3.0208702,4.965068,0.061926465,8.40E-04,-0.023900103
1.5758694,-2.7171044,7.534689,0.06803512,0.005726862,-0.022067508
-0.86507016,4.5358963,3.2479863,0.093080595,0.008781188,-0.027565295
-0.855687,4.531822,3.2569265,0.099189244,0.006337727,-0.03733914
-0.7413513,7.6103973,1.6723447,0.11995866,0.011224649,-0.044058654
-1.401555,0.47984982,9.309242,0.099189244,0.008170323,-0.03306308
0.29628232,4.6783733,2.539501,0.10224357,0.011835515,-0.03306308
-0.5384975,0.47848988,4.831416,0.09735665,0.011835515,-0.03306308
1.1700222,-0.3413992,1.6781869,0.09735665,0.011835515,-0.03306308
-1.6285037,4.009407,6.942353,0.09735665,0.011835515,-0.03306308
0.8530799,2.7697248,2.4974284,0.09735665,0.011835515,-0.03306308
-1.40605,0.8963375,1.3261867,0.093080595,0.006948592,-0.030619621
0.039167054,0.6227398,1.9815092,0.09002627,0.003283401,-0.02939789
-0.80099285,-1.1242704,0.8332703,0.08513934,0.002672535,-0.031841353
-0.8003512,-1.134244,0.8572409,0.077198096,8.40E-04,-0.034895677
-0.79819113,-1.1428967,0.8781493,0.07475463,0.004505131,-0.028787024
-0.37441742,-1.53794,-1.2933915,0.05826127,8.40E-04,-0.028176159
0.15422435,-3.3882303,-1.5118179,0.055817813,0.002672535,-0.031230485
-0.35657412,-0.90845966,-1.4854677,0.05215262,-0.004046982,-0.032452215
-0.05234627,-3.8808846,-2.6247594,0.0613156,-0.004046982,-0.03428481
-0.36347634,-1.8026319,-2.1689556,0.06253733,-0.004046982,-0.04100433
-0.46317822,-4.911689,-3.469844,0.072922036,0.003283401,-0.044058654
-0.46413347,-4.919401,-3.4503608,0.07658723,-3.82E-04,-0.032452215
-1.0521729,-4.3035,-3.6047115,0.075976364,-0.002214387,-0.028787024
-1.0532066,-4.3136806,-3.5786061,0.068645984,-3.82E-04,-0.018402316
-0.78808063,-4.955613,-3.4869912,0.06742425,-0.002825252,-0.010461068
0.18565133,-5.6753287,-3.5618362,0.06742425,-0.002825252,-0.010461068
0.17827597,-5.6901937,-3.5223072,0.05826127,-0.005268713,-0.020845776
-0.27056453,-5.022863,-3.4108999,0.05642868,-0.002825252,-0.022678372
-0.8668109,-5.9492197,-3.4716783,0.050320026,-0.002214387,-0.015347989
-0.84882575,-6.2752028,-3.3315802,0.04848743,-0.004657847,-0.011071933
-0.8548497,-6.2996016,-3.2619927,0.050320026,-0.002825252,-0.011682798
0.08905659,-5.2219396,-3.3602304,0.05337435,-9.93E-04,-0.013515393
2.898858,-0.4604349,-2.9472654,0.06620252,-3.82E-04,-0.013515393
0.037111744,-8.692456,-3.0842993,0.07047858,-0.004046982,-0.013515393
0.066086195,-8.712418,-3.022084,0.07841983,0.003283401,-0.019624045
0.10045111,-8.7308855,-2.963212,0.06681339,-0.001603521,-0.021456642
-2.2003767,3.06804,-1.8092068,0.05826127,-0.003436117,-0.023900103
-1.49208,-4.972372,-2.8986254,0.047265697,-9.93E-04,-0.035506543
-3.6723387,2.0225582,-2.448184,0.04298964,-0.001603521,-0.03611741
-2.0147624,-2.1110044,-2.1249967,0.035659257,-0.005268713,-0.022067508
0.23526451,1.6676359,-6.47617,0.043600507,-0.006490443,-0.014126259
1.0003383,-1.4185553,-0.6792462,0.05337435,-0.004046982,-0.007406741
-0.6389511,-0.5675516,-3.1401305,0.0613156,-0.003436117,-0.003130684
0.41680634,1.8920355,-3.1506987,0.06498079,-0.002825252,-0.005574145
1.2759045,0.5689678,-2.5965538,0.064369924,-9.93E-04,-0.015347989
0.5850105,1.003458,-2.6744776,0.057039544,-0.001603521,-0.015347989
6.2831583,-0.32911777,-4.315154,0.05337435,-0.006490443,-0.01779145
6.2825747,-0.27102947,-4.4776692,0.04482224,-0.006490443,-0.020845776
6.28085,-0.19915104,-4.667191,0.03443753,-3.82E-04,-0.030619621
6.262392,-0.111421585,-4.8831344,0.025885414,2.29E-04,-0.032452215
6.248416,-0.011584282,-5.112674,0.024663685,-9.93E-04,-0.030008756
6.253363,0.092020035,-5.336089,0.03443753,-0.004657847,-0.019624045
6.234997,0.099225044,-5.3502607,0.03688099,-0.008323039,-0.011682798
-5.4244366,9.179878,9.543163,0.04176791,-0.008933905,0.006032294
-5.4244366,9.179878,9.543163,-1.3846024,-0.9203448,0.38782308
4.4715934,11.161233,3.0162458,-1.0309114,-0.9172905,0.51732653
4.4775157,11.196924,2.9467468,-0.82077384,0.6764569,0.4611269
4.4967966,11.202214,2.9362516,-0.78717625,0.98311126,0.437914
-2.0010667,-1.405952,1.4111452,-0.11766792,0.340481,-0.04466952
-2.023681,7.278492,2.7536488,-0.11766792,0.340481,-0.04466952
-2.030393,7.280491,2.7499208,-0.09201158,-0.04314236,-0.06604981
0.2264324,2.6137304,2.0586023,-0.09201158,-0.04314236,-0.06604981
0.23068157,2.614769,2.0565434,-0.09201158,-0.04314236,-0.06604981
1.0561107,2.5170279,0.6934633,-0.04375322,-0.2691625,-0.14118622
1.0550838,2.516468,0.69454384,-0.001603521,-0.20868684,-0.20044015
-0.28022638,3.2005138,0.37025118,0.011835515,-0.025427265,-0.23159428
-0.7294068,1.4758186,1.4373827,0.005726862,0.14500414,-0.18333593
0.14859672,2.3348389,0.32710457,-0.06269005,-0.0388663,-0.11797335
0.14399244,2.3330698,0.330575,-0.09873109,-0.10789407,-0.09720393
-0.21807693,1.7150421,-0.5043831,-0.12927435,-0.033368513,-0.063606344
-0.19929361,2.2752209,-1.0455489,-0.11644619,0.049098294,0.005421429
1.049896,0.8553963,-0.92331576,-0.10178542,0.007559457,0.03352123
1.0489075,0.853343,-0.91935945,-0.04314236,-0.019318614,0.067118816
1.052053,0.8534193,-0.91954875,-0.002214387,0.01366811,0.089109965
-0.7432646,1.0000172,1.1291332,0.005726862,0.037491854,0.10132727
0.39333457,1.9236546,-1.3912194,-0.004046982,0.00206167,0.07994699
-1.8469179,1.3657799,-4.3409047,-0.0107665,-0.003436117,0.07200574
-1.8439041,1.3657427,-4.3408847,-0.04802928,-0.004657847,0.062842764
-1.8526223,1.3727474,-4.354175,-0.05841399,0.004505131,0.035353824
1.2598399,-2.3119292,3.2118015,-0.05841399,0.004505131,0.035353824
0.37003613,-0.35162258,-1.9504359,-0.041309763,-9.93E-04,-0.001298089
0.2752388,-1.2589655,-1.1670732,-0.032757647,0.006948592,-0.03306308
-1.3035687,1.633296,-2.7555337,-0.02359467,0.010002919,-0.04344779
-1.3046429,1.6398792,-2.7678933,0.001450805,8.40E-04,-0.045280386
0.55481195,-0.90489864,-0.28600454,0.010613783,8.40E-04,-0.041615196
0.5458071,-0.8960943,-0.3021593,-3.82E-04,-0.008933905,-0.028787024
0.5040975,-0.5085945,-0.71577215,-0.013820826,-0.008323039,-0.00496328
0.5010228,-0.49755096,-0.7359786,-0.008933905,-0.004046982,0.004199699
-0.6173732,-1.4106874,-1.3565712,-0.004657847,0.00206167,0.0322995
0.6704047,-1.3175025,-0.8012676,-0.004046982,-9.93E-04,0.053679783
-0.22045958,-1.5543504,0.07961559,0.001450805,-0.004046982,0.054901514
0.46437067,-2.3026643,-1.0269086,0.016722437,-0.002214387,0.03901902
-0.117035165,-1.6466165,-0.088682175,0.012446379,-0.005268713,0.00908662
0.50057936,-2.1083765,0.41062975,0.006948592,-0.006490443,-0.00374155
0.49696714,-2.101266,0.398098,-0.007712174,-0.002825252,-0.024510968
0.49698305,-2.0956116,0.3881035,-0.013820826,-0.002214387,-0.023900103
0.49698305,-2.0956116,0.3881035,-0.007101309,-0.008323039,-0.022067508
0.6732526,-2.6033392,-0.11172342,0.01488984,-0.012599096,-0.014126259
-0.8450047,-2.7552304,-0.28884172,0.031994067,-0.002825252,0.005421429
-0.8430524,-2.756538,-0.28659105,0.031994067,-0.002825252,0.005421429
-0.8425459,-2.760345,-0.27989483,0.027718011,-0.003436117,0.017027868
-0.8425459,-2.760345,-0.27989483,0.025274549,-0.004046982,0.02313652
1.2806113,-2.3331633,0.1771493,0.019776762,-0.015042556,0.036575556
-0.3076998,-2.435657,-0.28585482,0.001450805,-0.015653422,0.024969118
0.16891894,-1.1529994,0.7050743,-0.004046982,-0.014431692,0.013362677
0.16903745,-1.1651073,0.72677517,-0.006490443,-0.0107665,-0.006795876
-0.070717946,-2.9347768,0.13318205,-0.007101309,-0.01198823,-0.01779145
0.46345854,-2.4877095,0.57005405,0.010613783,-0.008933905,-0.024510968
1.5956033,-0.5409441,-1.2341652,0.0332158,-0.014431692,-0.006185011
1.608374,-0.55774593,-1.2034945,0.04054618,-0.016264288,0.010919216
-1.3894894,0.21701908,-1.4653857,0.04298964,-0.016264288,0.024358252
0.9642755,1.3240223,-1.3280299,0.041157044,-0.008323039,0.04085161
-0.5639796,1.2292519,-0.2568946,0.039935317,-0.010155635,0.04757113
-0.5503205,1.2152748,-0.2304349,0.018555032,-0.014431692,0.03596469
0.30709597,-0.47217178,-1.8033125,0.010002919,-0.011377365,0.013362677
0.3163057,-0.4852991,-1.7779667,0.005115997,-0.01198823,0.008475755
0.32671678,-0.4988699,-1.7515547,0.003283401,-0.016875152,-7.64E-05
-0.8428138,-0.008980751,-3.275292,0.006948592,-0.016875152,-0.002519819
-0.21914998,0.8064585,-0.37895346,0.055817813,-0.008933905,5.35E-04
-0.21658057,0.79578876,-0.35773897,0.055817813,-0.008933905,5.35E-04
-0.21057226,0.7877836,-0.3417554,0.055817813,-0.008933905,5.35E-04
-0.21036388,0.7807636,-0.3276434,0.05459608,-0.008323039,0.001756238
-1.4745023,1.6259165,-2.0251322,0.053985216,-0.0107665,-0.001298089
-1.1265913,2.5604773,-2.2685084,0.049098294,-0.012599096,-6.87E-04
-1.1273453,2.555664,-2.2587671,0.03688099,-0.009544769,-0.00374155
-0.8868816,1.7493439,-1.4672108,0.015500706,-0.009544769,-0.006185011
-0.88425726,1.7454147,-1.4592342,0.005115997,-0.004657847,-0.003130684
-0.8601209,3.519123,-1.8151708,0.001450805,-0.004657847,0.004199699
-0.9327153,2.767682,-1.4950233,0.006337727,-0.010155635,0.013362677
-0.58789235,3.0509796,-0.5820911,0.019165898,-0.005879578,0.017638734
-0.12665756,1.7174911,-1.2215817,0.03688099,-0.004046982,0.02069306
-0.25952962,0.97720146,-0.45937586,0.045433104,-0.002825252,0.01947133
-0.57682157,1.9883604,-0.90881157,0.045433104,-0.006490443,0.00786489
-0.5782494,1.9943628,-0.9208722,0.03810272,-0.008323039,-0.008628472
-0.08320932,1.4667091,-0.57905245,0.031994067,-0.009544769,-0.018402316
0.29801878,2.1922064,-0.20803452,0.013057245,-0.007101309,-0.028787024
0.29359877,2.1992178,-0.22197104,-0.002825252,-0.008323039,-0.03428481
0.29338837,2.2063484,-0.23611927,-0.002214387,-0.007101309,-0.0397826
-0.8484458,1.1043911,-0.37113762,-0.002825252,-9.93E-04,-0.012293663
0.04687617,-0.119306564,-0.13572598,-0.002825252,-9.93E-04,-0.012293663
0.1352968,0.2003212,0.32181835,-0.01198823,-9.93E-04,-0.004352415
0.13245004,0.20677471,0.3092475,-0.01198823,-9.93E-04,-0.004352415
0.13064373,0.21085072,0.30132532,-0.01198823,-9.93E-04,-0.004352415
-0.7145095,0.23000431,-0.48397303,-0.044364087,-0.010155635,0.013362677
-0.71591556,0.23489761,-0.4934802,-0.056581393,-0.013820826,0.026801713
0.51483405,0.51037407,-0.3092208,-0.05352707,-0.014431692,0.02985604
-0.07489742,-0.1452961,-0.19960642,-0.024816401,-0.002825252,0.0322995
1.081731,-1.0205035,-0.40276194,0.011835515,-3.82E-04,0.034742963
0.3695954,-0.9216018,-0.6124649,0.023441954,-0.006490443,0.036575556
0.29089916,0.69198036,-0.4590392,0.010613783,-0.018096883,0.026190847
-0.45304042,-0.6326227,-0.30463266,-0.003436117,-0.007101309,0.001145372
0.4161929,-0.60794353,-0.32779312,8.40E-04,-0.005879578,-0.023900103
0.20417598,-1.0872784,-0.65563846,-3.82E-04,-0.008323039,-0.067882404
0.18451455,-1.1073608,-0.6145785,-0.009544769,-0.012599096,-0.07887798
0.1059953,-1.9591656,-0.61325526,-0.016264288,-0.029092457,-0.08498663
-0.18995003,-0.9264779,-1.7232616,-0.002214387,-0.055970527,-0.083764896
0.033803925,-0.096328735,0.21972036,0.003894266,-0.0687987,-0.086819224
0.037384123,-0.103611946,0.23459053,-3.82E-04,-0.07918341,-0.07582365
-0.77044064,-0.8561511,-0.5875275,-0.1530981,-0.016875152,0.09155343
-0.12768748,-0.23184109,-0.86396074,-0.18180877,2.29E-04,0.109268524
-0.078990534,0.35002708,-1.3404717,-0.21601722,0.02405282,0.12087496
-0.0776248,0.34846115,-1.3372631,-0.21601722,0.02405282,0.12087496
-0.0732666,0.34331512,-1.3266878,-0.21601722,0.02405282,0.12087496
-0.06932503,0.33836365,-1.316483,-0.21601722,0.02405282,0.12087496
-0.49309874,-0.6312885,-0.7993355,-0.25389087,0.057650406,0.13187054
-0.32625982,0.26659393,-0.71294355,-0.31925344,0.123623855,0.13920091
-0.9125308,0.01184845,-0.76325274,-0.34552065,-0.02603813,0.11415544
-0.5445947,0.44538116,-0.6289685,-0.2496148,-0.11400273,0.06834055
-0.15988135,-0.5203209,-0.14293146,-0.1549307,-0.02603813,0.044516806
-0.6166348,0.36999607,-0.8357997,-0.005879578,0.059483003,0.004199699
-0.60430837,0.36208725,-0.819098,0.020387627,0.008781188,-0.008628472
-0.36749083,-0.07949734,-1.2225966,-0.025427265,-0.06574437,-0.006795876
-0.7995161,1.4693241,-0.24626303,-0.105450615,-0.051083606,0.017027868
-0.41438803,0.112472534,-0.4426267,-0.17570011,0.014278975,0.021303926
-0.4150281,0.09488773,-0.40031004,-0.1915826,0.013057245,0.020082194
-0.41843146,0.09513569,-0.4007628,-0.20135646,0.006948592,0.015806139
0.24955082,0.20766258,-0.9250932,-0.20135646,0.006948592,0.015806139
-0.6040756,0.5864134,-1.4671462,-0.20135646,0.006948592,0.015806139
1.0195816,-0.3805008,-0.85682774,-0.20135646,0.006948592,0.015806139
-0.46195322,0.41994095,-0.9735646,-0.20990857,0.004505131,0.020082194
-0.45988488,0.40608978,-0.93869233,-0.20990857,0.006948592,0.017638734
-0.04684271,0.4783697,-1.1521251,-0.20379992,0.008170323,0.014584408
-0.04392302,0.46332264,-1.1133761,-0.18975002,0.011835515,0.006643159
0.10645516,-0.05281067,-0.5325475,-0.17081319,0.01488984,0.002367103
-1.0974107,0.31830692,-0.06769872,-0.16226108,0.017944166,-6.87E-04
0.23210429,0.09035301,-0.6827681,-0.15187638,0.020387627,0.002977968
0.23731121,0.079624176,-0.65407944,-0.15187638,0.01366811,0.004810564
0.12782909,1.0581474,-0.9919915,-0.15065464,0.01366811,0.004199699
0.13125613,1.0456743,-0.9579129,-0.15981762,0.01488984,0.007254025
0.06051702,0.001523972,-0.1671648,-0.16836974,0.014278975,0.005421429
-0.46425503,-0.2995987,-0.3838892,-0.17753272,0.011835515,0.00786489
-0.45580053,-0.30649185,-0.36475396,-0.1793653,0.008781188,0.012140946
-0.82996994,0.7219658,-0.6284504,-0.17508925,0.008170323,0.013973543
-0.6305846,0.07775402,-0.47136855,-0.15370896,0.014278975,0.006643159
-0.074102476,-0.5126753,-0.47765613,-0.14637859,0.0173333,0.004810564
-0.06707974,-0.52156067,-0.45209813,-0.13782647,0.018555032,0.003588833
-0.060887303,-0.5280533,-0.43331742,-0.13293955,0.020998493,0.002977968
-0.060887303,-0.5280533,-0.43331742,-0.123165704,0.018555032,0.001756238
-0.11598347,-0.24832249,-0.027793884,-0.12133311,0.019776762,0.001756238
-0.83853704,0.12649345,-0.51087356,-0.12377657,0.020387627,0.002977968
-1.0352111,0.56293774,-0.6066427,-0.11827879,0.020998493,0.006032294
-0.88036215,0.62062263,-0.7318158,-0.12683089,0.016722437,0.007254025
-0.87948245,0.6211176,-0.7333052,-0.13477215,0.013057245,0.013362677
0.83656716,-1.0879879,-0.040436506,-0.13599387,0.012446379,0.017638734
-0.8742516,-0.36053848,-0.21175265,-0.13538301,0.006337727,0.018860465
-1.0407851,1.0791664,-0.8199861,-0.12805262,0.010613783,0.012140946
-1.0437545,1.0784426,-0.81780195,-0.117057055,0.017944166,0.003588833
0.63986534,-0.84297085,-0.5912955,-0.10606148,0.019165898,-0.009850202
-0.33104575,0.30822372,0.3699925,-0.09323331,0.017944166,-0.012293663
-0.33286738,0.30897903,0.36774468,-0.092622444,0.0173333,-0.011682798
0.28893328,0.5104532,-0.6174836,-0.09017898,0.019165898,-0.008628472
0.2972338,0.50582504,-0.6035793,-0.09445504,0.01488984,0.002367103
0.31384414,0.5010481,-0.5891113,-0.09567677,0.01488984,0.008475755
0.5810352,-1.7938719,0.82736444,-0.099952824,0.013057245,0.0322995
-3.013544,3.2945642,-0.6377542,-0.099952824,0.013057245,0.0322995
-3.0079572,3.2946892,-0.63811994,-0.09934196,0.011224649,0.034132097
-3.019966,3.2959766,-0.64208126,-0.08895725,0.011224649,0.018860465
-3.029994,3.2972622,-0.64598584,-0.07612908,0.01488984,0.010308351
0.5445491,-1.0506086,1.1640308,-0.059024855,0.017944166,5.35E-04
-0.66853875,1.3968954,-0.9759066,-0.04925101,0.018555032,-0.011682798
-0.6700763,1.3972416,-0.9769218,-0.04375322,0.019165898,-0.015347989
-0.752946,1.6049643,-1.0997734,-0.044364087,0.01488984,-0.019624045
-0.7537053,1.6046801,-1.0989115,-0.051083606,0.012446379,-0.018402316
0.21976066,-0.35874176,0.14896321,-0.049861874,0.016111571,-0.020845776
-0.966303,-0.45067883,0.13511133,-0.059024855,0.007559457,-0.015347989
0.66865915,0.13475704,-0.38102555,-0.061468314,0.007559457,-0.008017606
-0.83246,0.32799816,-0.06770992,-0.05841399,0.008170323,-0.00374155
0.024237784,-0.24749851,0.1959076,-0.052916203,0.010002919,0.001145372
-0.6088798,-0.27965164,0.08892155,-0.04802928,0.008170323,0.005421429
-0.61002195,-0.27955627,0.08860564,-0.03397938,0.014278975,0.00786489
-0.610622,-0.28073025,0.09214234,-0.018707749,0.01488984,0.008475755
-0.23908289,0.24063683,-0.24370575,-0.009544769,0.01488984,0.00908662
-0.24958618,-0.14430523,0.4921763,-3.82E-04,0.0173333,0.004810564
-0.25208384,-0.14522552,0.4949565,-0.024816401,0.004505131,-0.012293663
-0.5749021,0.69915867,-0.30235076,-0.024816401,0.004505131,-0.012293663
1.0864,0.26260662,-0.062898636,-0.024816401,0.004505131,-0.012293663
1.7233698,0.7376089,1.0284727,-0.024816401,0.004505131,-0.012293663
1.7227457,0.73561954,1.0345466,-0.029092457,0.004505131,-0.014126259
1.7213235,0.73607635,1.0331538,-0.026648996,0.00206167,-0.022067508
1.4005005,-0.23118114,1.0163944,-0.020540344,0.004505131,-0.025732698
-0.685112,2.2624931,2.3774743,0.005726862,0.008781188,-0.027565295
-0.68025136,2.2635794,2.3741872,0.027718011,0.010002919,-0.025121834
0.68987,1.8278017,0.78437567,0.035659257,0.011835515,-0.023289237
1.9249175,1.7483587,3.4052622,0.032604933,0.010613783,-0.02023491
2.062039,2.4462605,2.4752479,0.024663685,0.008781188,-0.019013181
-0.6171245,3.3203278,2.1085675,0.022831088,0.008170323,-0.019013181
-1.943421,3.119009,2.2651057,0.006948592,0.002672535,-0.019624045
-0.15154344,2.1248102,4.78594,-3.82E-04,0.00206167,-0.021456642
-0.018630173,1.1427832,3.0588233,-0.004657847,2.29E-04,-0.023900103
0.6038617,3.5978956,1.3921385,0.01488984,0.003283401,-0.024510968
0.6069401,3.5938902,1.4046717,0.024663685,0.005115997,-0.023900103
1.8659748,1.8827457,2.9097888,0.047265697,0.008170323,-0.012904529
-0.012929041,2.0791025,3.0782425,0.06009387,0.010002919,-0.007406741
-0.007841073,2.0733309,3.0967362,0.025274549,0.005115997,-0.023289237
0.001369238,2.0662518,3.1196556,0.025274549,0.005115997,-0.023289237
-0.15937106,0.08504963,-0.006963253,0.025274549,0.005115997,-0.023289237
-0.022821784,-0.19019508,-0.6013622,0.025274549,0.005115997,-0.023289237
-0.2113523,0.21333313,-0.8595023,0.020998493,0.00206167,-0.024510968
-0.20546032,0.20705318,-0.83846354,0.019776762,0.003894266,-0.023900103
-0.19905746,0.20108509,-0.81827974,0.027718011,0.00206167,-0.030619621
-0.9963266,-2.9999623,-1.0696709,0.036270123,0.004505131,-0.02939789
-0.40420768,-1.6672249,-2.2069075,0.050320026,0.005726862,-0.03306308
-0.15994418,-2.5468607,-2.3692462,0.06498079,0.011224649,-0.03733914
-0.6676985,-3.87705,-1.6928838,0.07108945,0.011224649,-0.03611741
-0.7550012,-2.837974,-2.6601121,0.0735329,0.011224649,-0.03428481
-0.10469079,-4.1231227,-2.6739686,0.07108945,0.010002919,-0.02939789
0.30321282,-3.54701,-2.6961684,0.05826127,0.004505131,-0.019013181
-0.5849261,-4.4698424,-2.671889,0.047876563,0.001450805,-0.014126259
-1.2158079,-4.4438615,-2.8438573,0.041157044,0.002672535,-0.01779145
-0.9717428,-5.23256,-2.653238,0.039935317,0.002672535,-0.025732698
-0.9742805,-5.2365084,-2.639412,0.04176791,8.40E-04,-0.025732698
-0.98095137,-5.241576,-2.6216896,0.06620252,0.006337727,-0.030008756
-0.6167135,-5.9617624,-2.7508986,0.07658723,0.007559457,-0.030008756
-0.5269395,-6.704259,-2.5706933,0.058872137,-9.93E-04,-0.006795876
-0.3342685,-6.24951,-2.7077596,0.06253733,-3.82E-04,-0.005574145
-0.76754445,-5.3752365,-2.6023812,0.06375906,-9.93E-04,-0.008628472
-0.9429373,-4.8878603,-2.6486666,0.06375906,-9.93E-04,-0.008628472
-0.12017566,-3.3356872,-2.2451386,0.06375906,-9.93E-04,-0.008628472
-0.60770285,-4.6555815,-2.363936,0.06375906,-9.93E-04,-0.008628472
-0.6075702,-4.665344,-2.3240147,0.069867715,2.29E-04,-0.008017606
-0.6136258,-4.670803,-2.3015914,0.083306745,0.006948592,-0.009850202
-0.6136258,-4.670803,-2.3015914,0.08697194,0.008170323,-0.014737124
0.8692796,-1.7369227,-2.3398318,0.09063713,0.009392053,-0.015347989
0.13746288,-1.0703382,-2.2143865,0.096134916,0.007559457,-0.013515393
-0.9928906,-0.2894764,-2.1229768,0.09246973,0.005726862,-0.014737124
-0.9954023,-0.28180027,-2.154998,0.087582804,0.006948592,-0.014126259
-0.30281392,1.5131283,-2.2155778,0.081474155,0.00206167,-0.014126259
-0.19167086,0.6017513,-2.2515826,0.07658723,-3.82E-04,-0.012904529
0.5972817,2.1701555,-2.2952425,0.077198096,8.40E-04,-0.006185011
0.5887699,2.207611,-2.4309099,0.07780896,8.40E-04,0.002977968
0.2644798,1.209898,-2.6442397,0.07903069,8.40E-04,0.00786489
-1.2567288,2.3885126,34.52137,0.08208502,8.40E-04,0.015806139
